from,to,length,oneway,name
5037259593,100337332,125.61615538815569,True,проспект Чернышевского
5037297039,21729953,81.36402754828535,True,переулок Радищева
5037297039,5037297062,112.54002882129824,True,Кирочная улица
5037297061,315287,379.2082103830966,True,Кирочная улица
5037297062,5037297061,6.296324510862179,True,улица Маяковского
5037297062,5037297071,205.10907661866597,True,Кирочная улица
5037297071,5037259593,11.681865145080272,True,проспект Чернышевского
5037297071,12848464740,82.60246882004924,True,Кирочная улица
5037297073,5037297071,11.350972589458612,True,проспект Чернышевского
5037297073,5037297061,196.34782606901246,True,Кирочная улица
5048446223,3688196650,20.568423651506997,True,
5059285258,246011,105.77161598776696,True,улица Ленсовета
5059285259,353572,12.914482686722712,True,улица Типанова
5059285259,5331690106,171.87356878934787,True,улица Ленсовета
5077272251,11939132824,11.006362040006215,False,улица Дыбенко
5077272251,8124507873,362.7850802950787,False,
5077272251,9263364957,241.49337426307778,False,улица Дыбенко
5082467725,7227288777,24.170178603843965,True,Тульская улица
5082467725,12180325719,440.19671569412367,True,Новгородская улица
5082467731,5000348117,11.186207225815924,True,Тульская улица
5082467731,1597128155,176.92748388423445,True,"['Суворовский проспект', 'площадь Пролетарской Диктатуры']"
5082467732,5082467745,8.093604671994116,False,Ярославская улица
5082467732,4270939193,78.21688145216285,False,Ярославская улица
5082467732,5082467731,120.2078986132551,True,Тульская улица
5082467733,5082467744,8.154245122495444,False,Костромская улица
5082467733,5082467732,96.30823860982849,True,Тульская улица
5082467744,5082467733,8.154245122495444,False,Костромская улица
5082467744,1897861155,193.87449735228319,True,"['Сухопутный переулок', 'Костромская улица']"
5082467744,5082467725,153.26608907461275,True,Тульская улица
5082467745,5082467732,8.093604671994116,False,Ярославская улица
5082467745,1897861155,87.92945516284719,False,Ярославская улица
5082467745,5082467744,96.42078285381876,True,Тульская улица
5082467746,5082467731,7.6646384629016975,True,Суворовский проспект
5082467746,5082467745,120.20806657376878,True,Тульская улица
5082485852,1597034893,150.09576791623485,True,"['Лафонская улица', 'площадь Пролетарской Диктатуры']"
5082485854,1597346032,65.5610288742348,True,Смольный проспект
5082485854,5082485852,32.406516577534255,True,улица Бонч-Бруевича
5082485858,1597346032,51.11971269034327,True,Смольный проспект
5082485858,5082485854,47.060229271102585,True,улица Бонч-Бруевича
5082485861,5082485862,24.850492122848078,True,Тульская улица
5082485861,5082485858,152.99821977124566,True,улица Бонч-Бруевича
5082485862,6022183916,31.300229174507677,True,Тульская улица
5082485862,5082467725,13.918748321692695,True,улица Бонч-Бруевича
5082485867,5082485854,14.117478601297293,True,Смольный проспект
5082485867,1597345997,155.56441173614036,True,улица Бонч-Бруевича
5082485872,5082485867,45.43134702219661,True,"['улица Бонч-Бруевича', 'Лафонская улица']"
5082485872,4270939193,39.08432628292807,True,Ярославская улица
5082500773,5000354556,11.077264549123154,True,Кирочная улица
5082500773,5082467746,411.98894594421955,True,Суворовский проспект
5082500785,5082500773,9.392923092163572,True,Суворовский проспект
5082500785,12180325718,476.6484980249186,True,Кирочная улица
5095190668,192791157,354.31186117633894,False,Малая Карпатская улица
5095190668,9711257805,77.15749327712663,True,Малая Карпатская улица
5095774258,5034350165,128.81264652851752,True,Бухарестская улица
5095774258,5034350165,147.04821488385784,True,
5110765489,3596293537,19.458083329569323,True,
5110765489,5110765491,21.958435431821894,True,Пулковское шоссе
5110765491,3630579495,24.333446025614954,True,Пулковское шоссе
5112565789,4345995445,89.87157668492948,False,улица Шелгунова
5112565789,95044275,596.2228664131296,False,улица Шелгунова
5112565789,5112565792,131.25525013732437,False,проспект Александровской Фермы
5112565791,1732761908,12.613187896098898,True,проспект Александровской Фермы
5112565791,1529358036,15.603722190006177,True,улица Бабушкина
5112565792,5112565791,15.840601765150204,True,проспект Александровской Фермы
5112565792,4345995445,133.44506768660702,True,улица Бабушкина
5112565792,5112565789,131.25525013732437,False,проспект Александровской Фермы
5115203122,5297437120,462.9554613562159,True,"['набережная Обводного канала', 'проспект Обуховской Обороны']"
5115203122,245890,93.00410348812466,True,проспект Обуховской Обороны
5130981335,2062605915,8.430928239559856,True,улица Белы Куна
5130981335,379536855,616.7893938227642,False,"['улица Белы Куна', 'Фарфоровский Пост']"
5130996501,1711720457,117.8585676716701,False,проспект Славы
5130996501,1711720345,344.1206349909661,True,Белградская улица
5130996513,5130996519,124.7095514692918,False,проспект Славы
5130996513,1711720503,34.59528353569888,True,проспект Славы
5130996519,1711720594,1300.764131797859,True,Белградская улица
5130996519,5130996513,124.70955146929181,False,проспект Славы
5131010383,10180391200,62.879821371397234,False,Лиговский проспект
5131010383,5241049423,82.30344247683308,False,Лиговский проспект
5133395027,219819,12.336736190684785,True,Лиговский проспект
5133395027,2257999936,17.064683450675318,True,
5133395027,5335353235,331.4397354425039,True,набережная Обводного канала
5134690485,5213255174,144.81882043968957,False,улица Дудко
5135654310,1560690022,289.60102412500726,True,Звенигородская улица
5135654313,1560690065,9.327553316961046,True,Звенигородская улица
5135654313,2217381586,244.72549201079292,True,Загородный проспект
5135654317,5135654313,11.453706485046808,True,Загородный проспект
5135654317,5135654310,9.45073968160928,True,Звенигородская улица
5140870905,1839136024,166.208177532873,False,улица Севастьянова
5143194657,6408797432,13.469133164876219,False,Понтонный проезд
5143194657,7922172215,835.1564752743656,True,Рубежное шоссе
5143194657,245966146,340.12368788772784,False,Понтонный проезд
5183985986,4349576689,13.571589326495586,True,Кокколевская улица
5183985986,920374016,552.0668127362587,True,Петербургское шоссе
5188168118,1172940543,211.8816222497054,True,Малоохтинский проспект
5188168118,1172940524,68.00592878519495,False,Весенняя улица
5191905132,249174330,454.4122025279512,True,"['Сомов переулок', 'переулок Матюшенко']"
5191905132,4346877517,179.3989905311584,True,улица Бабушкина
5213255129,5213255174,97.55979420155155,True,улица Бабушкина
5213255153,249174330,243.36359947706364,False,улица Полярников
5213255153,8043404374,188.7853062195203,True,улица Бабушкина
5213255154,5213255178,9.958296244171855,False,Фарфоровская улица
5213255154,5213255153,355.66941067188725,True,улица Бабушкина
5213255154,5233435479,501.2263167064511,False,Фарфоровская улица
5213255156,5213255176,11.254378316907522,False,Железнодорожный проспект
5213255156,5213255154,360.91912915833603,True,улица Бабушкина
5213255156,5233435470,477.8349594721178,False,Железнодорожный проспект
5213255158,5213255129,9.301084665377557,True,улица Цимбалина
5213255158,5213255156,161.84771121623768,True,улица Бабушкина
5213255159,5213255174,10.208819054409368,False,улица Дудко
5213255159,5233464429,449.3828721283719,False,улица Дудко
5213255159,5213255158,98.5234131736297,True,улица Бабушкина
5213255174,5213255159,10.208819054409368,False,улица Дудко
5213255174,5134690485,144.81882043968955,False,улица Дудко
5213255174,5213258943,448.7108370701655,True,улица Бабушкина
5213255176,5213255156,11.254378316907522,False,Железнодорожный проспект
5213255176,353702,563.6393313858854,False,Железнодорожный проспект
5213255176,5213255129,162.9312314915016,True,улица Бабушкина
5213255178,5213255154,9.958296244171855,False,Фарфоровская улица
5213255178,5213255176,360.46080559958403,True,улица Бабушкина
5213255178,110395323,472.3259273335551,False,Фарфоровская улица
5213255180,5213255153,8.361024706186882,True,улица Полярников
5213255180,5213255178,351.23647862932205,True,улица Бабушкина
5213258941,5213258942,9.903792588305253,True,площадь Культуры
5213258941,5213258944,314.2923254504709,True,улица Бабушкина
5213258942,110398045,58.50214904087949,True,улица Бабушкина
5213258942,968065385,66.01643004579847,True,площадь Культуры
5213258943,5213258944,10.504570448465522,False,улица Крупской
5213258943,219045249,530.23045116842,False,улица Крупской
5213258943,5213258942,314.4542379326212,True,улица Бабушкина
5213258944,5213258943,10.504570448465522,False,улица Крупской
5213258944,496837563,504.4988516511061,False,улица Крупской
5213258944,5213255159,446.74349282405984,True,улица Бабушкина
5232630734,307453,272.0905985308691,True,Новочеркасский проспект
5232630734,416331452,14.474652584170205,False,Весенняя улица
5233435429,5233435470,190.0290175258044,True,улица Седова
5233435450,5233435485,9.449687872901077,False,улица Полярников
5233435450,4357428259,235.06562265470228,True,улица Седова
5233435452,5233435470,7.67694592375723,False,Железнодорожный проспект
5233435452,5233435458,260.5158718748495,True,улица Седова
5233435458,5233435474,7.5916665244860635,False,Варфоломеевская улица
5233435458,5286376108,571.5114501495613,True,Варфоломеевская улица
5233435458,5233435463,116.56929184109437,True,улица Седова
5233435463,5233435479,7.415076348053628,False,Фарфоровская улица
5233435463,5233435450,655.3951495201325,True,улица Седова
5233435470,5233435452,7.67694592375723,False,Железнодорожный проспект
5233435470,5233464435,156.0798962090534,True,улица Седова
5233435470,5213255156,477.834959472118,False,Железнодорожный проспект
5233435474,5233435458,7.5916665244860635,False,Варфоломеевская улица
5233435474,5233435429,69.91133367965645,True,улица Седова
5233435475,5233435474,46.00284857988307,True,улица Седова
5233435475,5233435429,119.39163750655099,True,
5233435479,5233435475,70.17064022738067,True,улица Седова
5233435479,5233435463,7.415076348053628,False,Фарфоровская улица
5233435479,5213255154,501.2263167064511,False,Фарфоровская улица
5233435485,5233435450,9.449687872901077,False,улица Полярников
5233435485,5233435479,650.0099515346363,True,улица Седова
5233435485,249174330,268.89039577891367,False,улица Полярников
5233464429,5213255159,449.38287212837184,False,улица Дудко
5233464429,5233464441,324.84757816220565,True,улица Седова
5233464430,5233464429,7.262837197245125,True,улица Дудко
5233464430,5233464433,88.54867436855864,True,улица Седова
5233464433,5233464435,8.743348181514962,False,улица Цимбалина
5233464433,246069,742.3122214066422,True,"['Белевский проспект', 'улица Цимбалина']"
5233464433,5233435452,156.92333882739365,True,улица Седова
5233464435,5233464433,8.743348181514962,False,улица Цимбалина
5233464435,5213255158,447.70268834831273,True,улица Цимбалина
5233464435,5233464429,89.60190707665492,True,улица Седова
5233464441,496837563,61.96427087089312,True,улица Седова
5233464441,5233485750,68.2809878044468,True,улица Седова
5233485730,5233485731,7.202131433259227,False,улица Ткачей
5233485730,5233485748,172.57723017696728,True,улица Седова
5233485730,110398043,212.82919198310694,False,улица Ткачей
5233485731,5233485730,7.202131433259227,False,улица Ткачей
5233485731,5233485734,111.15687474455683,True,улица Седова
5233485734,5233485735,6.929833744764703,False,Зубковская улица
5233485734,2855424141,298.0601089463083,False,"['Зубковская улица', 'улица Невзоровой']"
5233485734,5233485746,218.2922705509476,True,улица Седова
5233485735,5233485734,6.929833744764703,False,Зубковская улица
5233485735,5233485730,111.29432800445257,True,улица Седова
5233485744,5233485748,6.225336962490503,False,улица Ольги Берггольц
5233485744,5233485731,172.64051034239458,True,улица Седова
5233485744,249300951,128.30082319531223,False,улица Ольги Берггольц
5233485746,5233485750,8.061099833142146,False,улица Крупской
5233485746,9225069981,709.2401261261361,False,"['улица Крупской', 'Уездный проспект']"
5233485746,5233464430,392.50646200699924,True,улица Седова
5233485748,5233485744,6.225336962490503,False,улица Ольги Берггольц
5233485748,249301200,219.0063860758172,True,улица Ольги Берггольц
5233485748,5233509720,189.42025441488445,True,улица Седова
5233485750,5233485746,8.061099833142146,False,улица Крупской
5233485750,496837563,35.85503286598083,False,улица Крупской
5233485750,5233485735,220.1484107337729,True,улица Седова
5233509703,11663768168,9.207112538268717,True,Большой Смоленский проспект
5233509703,393012434,730.8993649013241,True,улица Седова
5233509704,5233509703,13.050490503470238,True,улица Седова
5233509704,249301204,250.69316651602833,True,Большой Смоленский проспект
5233509705,5233509704,8.365429929485677,True,Большой Смоленский проспект
5233509705,5233509716,425.340474868083,True,улица Седова
5233509716,5233509720,8.546845973399995,False,проспект Елизарова
5233509716,5233485744,191.94362948627855,True,улица Седова
5233509716,371317178,94.04501504077706,False,проспект Елизарова
5233509720,5233509716,8.546845973399995,False,проспект Елизарова
5233509720,249301202,226.73004140252743,False,проспект Елизарова
5233509720,5233509704,425.7735272083914,True,улица Седова
5233528754,5233528755,6.907883523881532,False,
5233528754,5233528793,329.4637177013803,True,улица Седова
5233528754,22324946,119.51120455434655,False,
5233528755,5233528754,6.907883523881532,False,
5233528755,393012442,266.3948316600664,True,улица Седова
5233528791,5233528793,7.161758527012345,False,Смоляная улица
5233528791,7847225704,659.9081881947665,False,"['Смоляная улица', 'Глухоозёрское шоссе']"
5233528791,5233528755,329.43820341791195,True,улица Седова
5233528793,5233528791,7.161758527012345,False,Смоляная улица
5233528793,106238521,721.8292824462872,False,Смоляная улица
5233528793,5533151173,460.86032357757443,True,улица Седова
5241049423,21729432,106.0956270276038,False,Ковенский переулок
5241049423,5131010383,82.30344247683308,False,Лиговский проспект
5241049423,12848464826,162.0791973556108,True,Лиговский проспект
5242544965,1617738704,7.0744567054713,False,Ломаная улица
5250021615,26058715,633.2133463457579,True,
5250021615,26058715,620.9422752857388,True,проспект Славы
5272308877,22297294,231.9599624668434,True,Воронежская улица
5272308877,1713626002,178.24510953111943,True,Расстанная улица
5284691950,1605127128,14.197059737167002,True,Исаакиевская площадь
5284691950,1614720203,24.47310760903784,True,Исаакиевская площадь
5285921256,1711720457,24.25857125169488,True,проспект Славы
5286376077,5286376657,11.207672443954257,True,бульвар Красных Зорь
5286376077,5286376626,280.2709821351852,True,Белевский проспект
5286376108,5286376681,7.736500457848034,True,Варфоломеевская улица
5286376108,246069,278.34517517157553,True,Белевский проспект
5286376625,5286376664,6.981463763811353,False,Ивановская улица
5286376625,250381262,261.08582723325276,False,Ивановская улица
5286376625,5286376108,1177.9132652281298,True,Белевский проспект
5286376626,5286376663,7.0344532857672215,False,Ивановская улица
5286376626,5286376625,81.7388436507761,True,Белевский проспект
5286376626,250381672,294.66490229702356,False,Ивановская улица
5286376632,5286376077,5.9035102329693085,True,Белевский проспект
5286376632,1727281836,388.9957723006055,True,бульвар Красных Зорь
5286376633,5286376632,45.12091950872713,True,Белевский проспект
5286376639,5286376648,7.361041925453192,True,улица Шелгунова
5286376639,5286376633,748.9271634167458,True,Белевский проспект
5286376640,5286376639,28.898603261418017,True,Белевский проспект
5286376640,219037934,50.22675488300296,True,улица Шелгунова
5286376642,219037934,381.7884496913079,False,улица Кибальчича
5286376642,5286376645,7.142207068279678,False,улица Кибальчича
5286376642,5286376640,379.22000627873194,True,Белевский проспект
5286376645,5286376642,7.142207068279678,False,улица Кибальчича
5286376645,488458333,160.60038092926948,True,Белевский проспект
5286376647,5286376640,6.966873140590139,True,улица Шелгунова
5286376647,5286376645,379.2173380635587,True,Белевский проспект
5286376648,5286376647,28.742810820937862,True,Белевский проспект
5286376656,5286376648,758.4901162788034,True,Белевский проспект
5286376657,5286376632,9.22926748822528,True,бульвар Красных Зорь
5286376657,5286376656,35.29950759682052,True,Белевский проспект
5286376663,5286376626,7.0344532857672215,False,Ивановская улица
5286376663,5286376657,286.2902219761109,True,Белевский проспект
5286376664,5286376625,6.981463763811353,False,Ивановская улица
5286376664,5286376663,81.72006739726058,True,Белевский проспект
5286376681,1271803576,48.73482523787339,False,Варфоломеевская улица
5286376681,5286376664,1181.1012021297877,True,Белевский проспект
5297437120,5297437724,120.81908364766231,True,набережная Обводного канала
5297437723,304771456,121.18877098341315,True,"['Казачий мост', 'набережная Обводного канала']"
5297437724,5297437723,511.8958351101645,True,
5297437724,5297437723,497.0858279238397,True,набережная Обводного канала
5297456558,1613010431,149.27108934172188,True,Кирпичный переулок
5297456558,2277270541,43.47299095650425,True,Малая Морская улица
5297495251,1572442286,147.15377757100958,True,Дворцовая набережная
5297495251,7507188805,23.919040284564964,False,"['Верхний Лебяжий мост', 'Дворцовая набережная']"
5297495260,5297495263,274.8635427126755,False,"['Дворцовая набережная', 'Эрмитажный мост']"
5297495260,3670492413,481.7235189871396,True,Дворцовая набережная
5297495263,2144310379,134.98372202763028,True,Мошков переулок
5297495263,5297495260,274.8635427126755,False,"['Эрмитажный мост', 'Дворцовая набережная']"
5297495263,5297495265,292.83530041973967,False,Дворцовая набережная
5297495265,5297495266,94.51920398942042,False,Дворцовая набережная
5297495265,5297495263,292.83530041973967,False,Дворцовая набережная
5297495265,6872011130,90.90090133768322,True,Мраморный переулок
5297495266,5297495265,94.51920398942042,False,Дворцовая набережная
5297495266,369610155,129.65802916657503,True,Дворцовая набережная
5329826036,412128185,151.7566832485617,True,Фурштатская улица
5329826036,5329826037,17.97478737871762,False,Фурштатская улица
5329826037,1834954793,263.34996294189966,True,Фурштатская улица
5329826037,5329826036,17.97478737871762,False,Фурштатская улица
5330610150,10242127518,375.36741160393575,True,Варшавская улица
5330617712,282282918,213.57715103689972,True,Синопская набережная
5330617717,5330617712,33.68066098867706,True,Синопская набережная
5330617717,4732179477,22.105581315559018,True,Херсонский проезд
5330617718,5330617717,20.414355879704747,True,Синопская набережная
5331690106,1832162479,327.59662803693186,True,Авиационная улица
5331690106,22264838,15.3613255376264,True,улица Ленсовета
5331721978,5059285258,194.24640218791563,True,улица Ленсовета
5331721978,741050053,140.6916501706707,False,Алтайская улица
5331721978,106136768,12.44827857454036,False,Алтайская улица
5331721986,566455320,12.604897575077565,True,улица Орджоникидзе
5331721986,5331721978,547.4898475747307,True,улица Ленсовета
5331721987,5331721986,14.068423882042012,True,улица Ленсовета
5331721987,106168316,327.1657539188826,True,улица Орджоникидзе
5333107243,1503137240,169.51277837016764,False,Звёздная улица
5333107243,4128601279,12.558206697791398,False,Звёздная улица
5333107243,5333107252,792.3454101621629,True,улица Ленсовета
5333107252,2577841468,58.303576071770934,True,проспект Юрия Гагарина
5333107252,5333107254,87.59578231517995,True,улица Ленсовета
5333107254,5333107255,12.510471964481722,True,улица Ленсовета
5333107254,1712570846,98.00496536643792,True,проспект Юрия Гагарина
5333107255,5333107257,92.17130575088547,True,улица Ленсовета
5333107255,1712570780,12.941674745476128,True,проспект Юрия Гагарина
5333107257,1597435353,135.5137242817203,False,проспект Юрия Гагарина
5333107257,5331721987,607.6027057785922,True,улица Ленсовета
5333107257,255355828,12.434409306836734,False,
5333184548,246011,14.724315144778616,True,улица Типанова
5333184548,246010,109.44762703712398,True,улица Ленсовета
5333184549,5333184548,47.21709265452713,True,улица Ленсовета
5335330891,4001563882,228.78669978617089,False,Масляный переулок
5335353235,5335353236,13.273943592708505,True,Боровая улица
5335353235,1929705698,750.932055414467,True,набережная Обводного канала
5335353236,5670782837,167.54402683434137,True,набережная Обводного канала
5335353236,8087584,313.2456841617457,True,Боровая улица
5358492984,1573813663,134.5877343078276,False,
5358492984,1631189113,40.543025508475,False,
5358492984,1573813676,136.6848998142139,False,
5406657757,5330610150,22.535363965172884,True,улица Победы
5406657757,6205291524,30.61763644543018,True,улица Победы
5437882826,2341783940,193.10930677599492,False,Колпинская улица
5437882826,245966146,302.80799230470143,False,Колпинская улица
5437882826,5892421395,231.97170227288063,False,
5483060455,1406804407,191.67537729888997,False,
5483060461,1406804493,237.69458587643084,False,улица Обороны
5483060461,7393534779,190.1904565211923,False,улица Обороны
5483060461,5483060475,310.28895476330143,False,Пограничная Фёдоровская дорога
5483060475,5483060461,310.28895476330143,False,Пограничная Фёдоровская дорога
5501341532,5501341535,8.30308792796963,True,Греческий проспект
5501341532,12173812853,177.93677881538287,False,Орловский переулок
5501341532,5002053132,232.7950305952919,True,2-я Советская улица
5501341533,5501341532,11.902724267562098,True,Орловский переулок
5501341533,5002053134,90.45463082912269,True,2-я Советская улица
5501341535,5501341533,6.832312911778543,True,2-я Советская улица
5501341535,12122472202,85.58876003726725,True,Греческий проспект
5513260595,13110627098,662.9434412209822,False,Вавиловский проезд
5513260595,581338329,360.4733954644968,False,Вавиловский проезд
5513260595,3046185491,58.330670431449846,False,
5513260595,2301027045,381.42832118693605,False,Восточный проезд
5531609323,309359191,536.1848549098723,False,улица Коммунаров
5531609323,8665403637,360.6139022665967,False,улица Коммунаров
5533151173,219061812,1024.4116469455441,True,Фаянсовая улица
5579380508,3364420469,7.283548229430872,False,Альбуминная улица
5579380508,5579380513,270.94480287333135,False,Альбуминная улица
5579380508,9040516977,577.198390772262,True,Парфёновская улица
5579380513,1459548143,467.15586439973964,False,Измайловский бульвар
5579380513,7978078934,588.133507329271,False,Измайловский бульвар
5579380513,5579380508,270.94480287333135,False,Альбуминная улица
5586811000,1581769279,94.22232174860392,True,проспект Косыгина
5593299342,246100,337.9073280975219,False,Сортировочная-Московская улица
5599100821,7967224628,574.5688955646923,True,улица Примакова
5611810559,1552140229,125.70400650037584,False,улица Глеба Успенского
5615356218,3793535596,305.5220758761084,True,
5615356218,3788353708,352.2585754396109,False,
5617417828,1200217423,60.96888385364182,False,Полевая улица
5617417829,4922172328,31.81697043483311,False,Полевая улица
5618244540,373719747,98.87830767136975,False,Черноморский переулок
5651468345,11547411225,146.82941482142158,False,набережная канала Грибоедова
5651468345,3690900851,45.86999816324154,False,набережная канала Грибоедова
5651468346,3690900851,52.549702924793834,True,проспект Римского-Корсакова
5651468346,5651468345,29.178555495949077,True,
5670782837,219819,163.6155882386632,True,набережная Обводного канала
5687786816,5688230107,25.387977391494495,True,
5687786816,363839562,683.0725760962382,False,
5688230107,2062605893,58.37726171659003,True,улица Белы Куна
5704868027,1843302417,215.0075539881259,False,Союзный проспект
5704914277,1581883630,16.731444762131893,True,Гранитная улица
5704914277,1581768206,108.60438698230382,True,Заневский проспект
5704914280,5704914277,13.507971481033255,True,Заневский проспект
5704914280,371913161,145.1183447407992,True,Гранитная улица
5721312893,5721312899,247.4804726543684,True,набережная Обводного канала
5721312893,5721312899,261.6920824100238,True,
5721312899,4877878816,97.58890134963879,True,набережная Обводного канала
5741202449,431339737,122.8619501121578,False,улица Кибальчича
5741202449,5286376633,18.14386618347625,True,улица Кибальчича
5752432338,1725254243,325.12878951293357,True,"['Долгоруков мост', 'улица Ворошилова']"
5752432342,21626705,743.1279053539015,False,улица Ванеева
5752432342,5752432338,29.09431878569913,True,
5752432342,3809794005,33.43322151361581,False,улица Ванеева
5756701287,12607128893,261.26371262321715,False,Бекетовская улица
5756816365,5756816367,42.670365257641635,False,
5756816365,6557551175,288.7968393547936,False,8-я линия
5756816365,889226630,32.841872027330496,False,
5756816367,5756816368,293.01079515585815,False,7-я линия
5756816367,5756816365,42.670365257641635,False,
5756816367,889227531,36.14465292624919,False,
5756816368,5756816367,293.01079515585815,False,7-я линия
5756816369,889227531,304.32228843148533,False,1-я линия
5756816370,5756816373,310.1488411962147,False,2-я линия
5756816373,889227531,46.35233571269027,False,
5756816373,4949354937,45.37300273474963,False,
5756816373,5756816370,310.1488411962147,False,2-я линия
5756816385,437308728,149.28502767230964,False,
5756816388,437308778,105.56294390739052,False,
5756947080,4320363948,879.0543506413593,False,
5756947080,4049836105,331.51902437539474,False,
5756947080,1640334260,352.5337557129344,False,
5761823889,2823889762,327.4220096641706,False,улица Анатолия Кони
5766870281,6300678,32.76561712217006,False,
5769044329,1894566882,7.2059348442754905,False,
5769044329,1677903678,116.65481242198908,True,Октябрьская набережная
5792502662,4958661436,13.492136137795779,True,Усть-Ижорское шоссе
5792502662,6700380906,16.30615609812851,True,
5799350930,3688196660,27.683359435337294,True,Школьная улица
5799350930,1618228886,205.66318862592033,False,Школьная улица
5799582278,5799582333,466.44612119476653,False,
5799582333,11904585818,162.1551143192614,False,
5799582333,5799582278,466.44612119476653,False,
5799582333,12810458680,654.8246934343608,False,
5808997815,1555787575,275.85869068042643,True,Московский проспект
5861030875,330082602,68.37081886714326,True,Софийская улица
5861030876,5861030875,40.11737191066917,True,
5861030876,300721979,400.5632440934676,True,
5863303547,1397687268,575.0576339755794,True,"['Красносельское шоссе', 'проспект Ленина', 'Гореловский путепровод']"
5863303547,656430358,101.69677397861982,False,Красносельское шоссе
5865394434,1906127005,85.18325577735298,True,Софийская улица
5865394438,5865394434,16.616395648150732,True,Софийская улица
5865394438,26057756,115.31869537946268,True,улица Турку
5865394471,300721979,30.552069625949112,True,Софийская улица
5865394471,1906127005,183.27699351774072,True,Софийская улица
5868244264,255470466,386.551645649745,False,Волковский проспект
5868244264,1461378728,47.91152882842561,True,
5870500514,1461849026,437.20394888563067,False,Витебская Сортировочная улица
5877999276,1176935495,169.28500410375963,False,
5892421395,5437882826,231.97170227288063,False,
5904331093,916023599,897.7334977618532,True,Киевское шоссе
5905597887,1530690243,128.75715948357333,False,
5906844703,11208963120,584.8246975767523,True,Московское шоссе
5911399057,389593301,60.59515102581971,False,Хрустальная улица
5911399057,389593984,141.8201667085294,True,Слободская улица
5911399057,6744742853,134.78282435336376,False,Хрустальная улица
5965062945,1685514641,92.94482150593413,True,проспект Стачек
5965062945,4354066692,39.255337836652906,True,
6011283486,246159,314.4097434601031,True,Дальневосточный проспект
6011283486,8124507873,605.0817920609635,False,
6016431532,4949276931,237.9055958127599,False,Камероновская улица
6016431536,4685389739,219.53810926602972,False,Кленовая улица
6016431536,6016431537,64.70392539558918,False,Обводная улица
6016431536,4685389725,284.0629865037224,False,"['Долгобродская улица', 'Обводная улица']"
6016431537,4685389746,218.99306330191186,False,Вишнёвая улица
6016431537,6016431536,64.70392539558918,False,Обводная улица
6016431537,4685389749,281.9237004725642,False,"['Тополёвая улица', 'Обводная улица']"
6016431540,6016431541,76.6206403598798,False,Придорожная улица
6016431541,4685389725,27.794944213166286,False,Гусарская улица
6016431541,6016431540,76.6206403598798,False,Придорожная улица
6016431541,305271705,16.264380604835203,False,Гусарская улица
6022183916,5082467733,114.72325894810632,True,Тульская улица
6035232911,6035232912,3.482924426018919,False,
6035232911,26057496,65.67919383430994,True,улица Типанова
6035232912,6035232913,4.109529947970896,False,улица Типанова
6035232912,26057464,7.227085737955988,False,улица Типанова
6035232912,6035232911,3.482924426018919,False,
6035232913,6035232912,4.109529947970896,False,улица Типанова
6035232913,3621089984,361.1632202652563,False,улица Типанова
6063100997,226965542,53.13207323216494,True,набережная Обводного канала
6063100997,6605022776,31.907573736808423,True,Глиняная улица
6065927862,1701538134,16.195692901464504,True,Малая Балканская улица
6065927862,1701538129,19.060197886721973,True,улица Ярослава Гашека
6065927862,1021027476,257.5968156968771,False,Малая Балканская улица
6086167088,2590560444,323.75465048941084,True,улица Маршала Казакова
6086167088,2590560444,333.37065043921837,True,
6086167107,6733059047,71.98275757740873,True,Балтийский бульвар
6086167107,1837026879,205.67249670862716,False,улица Маршала Захарова
6100424701,1496113688,225.95501062943038,False,Волховская улица
6100424702,1002592312,222.2688854268274,False,Сиверская улица
6133546475,6133551252,7.2694268087921,False,Агатов переулок
6133546475,6133551499,448.0217536027039,True,Южное шоссе
6133551252,6133546475,7.2694268087921,False,Агатов переулок
6133551252,369228617,494.3640880189798,False,Агатов переулок
6133551252,250931659,65.48954143953458,True,Южное шоссе
6133551498,6133551252,450.65032539242287,True,Южное шоссе
6133551498,6133551499,7.265966525818066,True,Софийская улица
6133551499,246096,14.585579252714464,True,Южное шоссе
6133551499,26057788,192.72974832050207,True,Софийская улица
6133680090,1834044172,140.89637819071342,False,
6133680090,2303409760,32.270668799967595,True,
6134944635,26057497,41.38136406121264,True,
6134944635,26057466,48.17371702632505,True,улица Типанова
6138846665,6138846668,10.046357508022467,False,Леонтьевская улица
6138846665,10982425,183.2349133177299,False,Леонтьевская улица
6138846665,815758633,261.6607296756244,True,Московская улица
6138846666,6138846667,9.55618782183365,False,Оранжерейная улица
6138846666,18476901,183.36378869244507,False,Оранжерейная улица
6138846666,6138846665,240.58417506632202,True,Московская улица
6138846667,6138846666,9.55618782183365,False,Оранжерейная улица
6138846667,22346816,217.8543357572229,True,Московская улица
6138846667,22349333,194.1108456993819,False,Оранжерейная улица
6138846668,6138846665,10.046357508022467,False,Леонтьевская улица
6138846668,10982416,186.73879247687765,False,Леонтьевская улица
6138846668,6138846667,240.93248104501188,True,Московская улица
6153056605,1922705880,1684.331336085844,True,Московское шоссе
6153056605,2515579479,365.6378275786847,True,
6179098184,6179100993,259.79952662582247,True,
6179098184,8635554657,251.19945634025186,True,
6179100987,8635554659,23.434823459290236,False,
6179100987,6179162734,135.51241449608025,True,
6179100993,6179100987,155.57104327219608,True,
6179100993,8635406859,252.10442973175182,True,
